,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,AMZN,MSFT,NFLX,AAPL,AMZN,MSFT,NFLX,AAPL,AMZN,MSFT,NFLX,AAPL,AMZN,MSFT,NFLX,AAPL,AMZN,MSFT,NFLX,AAPL,AMZN,MSFT,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-15,28.64267921447754,19.172500610351562,37.25106430053711,67.92285919189453,31.69499969482422,19.172500610351562,42.2599983215332,67.92285919189453,31.782499313354492,19.288999557495117,42.459999084472656,68.70428466796875,31.502500534057617,19.082000732421875,41.68000030517578,67.36428833007812,31.602500915527344,19.232500076293945,41.7599983215332,68.70428466796875,115881600,38664000,27343600,42528500
2015-04-16,28.50486946105957,19.302000045776367,37.162925720214844,80.29285430908203,31.542499542236328,19.302000045776367,42.15999984741211,80.29285430908203,31.774999618530273,19.372499465942383,42.34000015258789,81.25,31.52750015258789,19.177499771118164,41.81999969482422,75.71428680419922,31.56999969482422,19.184499740600586,41.95000076293945,76.0,113476000,41608000,22509700,104500900
2015-04-17,28.18405532836914,18.777999877929688,36.68693161010742,81.6500015258789,31.1875,18.777999877929688,41.619998931884766,81.6500015258789,31.53499984741211,19.17799949645996,41.7400016784668,82.14286041259766,31.114999771118164,18.719999313354492,41.15999984741211,79.71428680419922,31.387500762939453,19.131500244140625,41.66999816894531,79.77857208251953,207828000,76794000,42387600,58306500
2015-04-20,28.827938079833984,19.475500106811523,37.824031829833984,81.05571746826172,31.899999618530273,19.475500106811523,42.90999984741211,81.05571746826172,32.029998779296875,19.597000122070312,43.16999816894531,82.30428314208984,31.292499542236328,18.850000381469727,41.68000030517578,80.38143157958984,31.392499923706055,18.927499771118164,41.72999954223633,81.78571319580078,188217200,100322000,46057700,30766400
2015-04-21,28.67205238342285,19.55900001525879,37.58603286743164,80.06285858154297,31.727500915527344,19.55900001525879,42.63999938964844,80.06285858154297,32.04999923706055,19.729999542236328,43.150001525878906,81.48428344726562,31.667499542236328,19.34000015258789,42.529998779296875,79.80000305175781,32.025001525878906,19.565500259399414,43.0,81.23428344726562,129740400,92870000,26013800,15925700
2015-04-22,29.05838394165039,19.489999771118164,37.89455032348633,79.66857147216797,32.154998779296875,19.489999771118164,42.9900016784668,79.66857147216797,32.217498779296875,19.714000701904297,43.130001068115234,80.71286010742188,31.579999923706055,19.399999618530273,42.54999923706055,79.5442886352539,31.747499465942383,19.595500946044922,42.66999816894531,80.21142578125,150618000,69494000,25064300,12089700
2015-04-23,29.295602798461914,19.499500274658203,38.20306396484375,79.86571502685547,32.41749954223633,19.499500274658203,43.34000015258789,79.86571502685547,32.60499954223633,19.5939998626709,43.61000061035156,80.34285736083984,32.03499984741211,19.3075008392334,42.79999923706055,78.9557113647461,32.07500076293945,19.510499954223633,42.88999938964844,79.65571594238281,183083600,159600000,46309500,12687500
2015-04-24,29.43341636657715,22.2549991607666,42.19614028930664,79.77143096923828,32.56999969482422,22.2549991607666,47.869998931884766,79.77143096923828,32.657501220703125,22.63249969482422,48.13999938964844,80.8085708618164,32.307498931884766,21.950000762939453,45.650001525878906,79.50714111328125,32.622501373291016,21.950000762939453,45.65999984741211,80.17285919189453,178103600,343538000,130933700,11045300
2015-04-27,29.968854904174805,21.92799949645996,42.33716583251953,80.86856842041016,33.162498474121094,21.92799949645996,48.029998779296875,80.86856842041016,33.282501220703125,22.34950065612793,48.130001068115234,81.78571319580078,32.787498474121094,21.870500564575195,47.220001220703125,80.2300033569336,33.07749938964844,22.19300079345703,47.22999954223633,80.29285430908203,387816800,108618000,59248200,15246700
2015-04-28,29.496673583984375,21.465499877929688,43.33324432373047,80.43714141845703,32.63999938964844,21.465499877929688,49.15999984741211,80.43714141845703,33.6349983215332,21.950000762939453,49.209999084472656,81.27857208251953,32.39250183105469,21.402000427246094,47.70000076293945,79.94428253173828,33.6150016784668,21.925500869750977,47.779998779296875,80.58999633789062,475696000,82810000,60730800,8826300
2015-04-29,29.062896728515625,21.4685001373291,43.24509048461914,80.40714263916016,32.15999984741211,21.4685001373291,49.060001373291016,80.40714263916016,32.897499084472656,21.711999893188477,49.310001373291016,81.05571746826172,32.07500076293945,21.30150032043457,48.5,79.644287109375,32.540000915527344,21.337499618530273,48.720001220703125,80.06999969482422,253544400,72434000,47804600,9534700
2015-04-30,28.274425506591797,21.089000701904297,42.87487030029297,79.5,31.287500381469727,21.089000701904297,48.63999938964844,79.5,32.15999984741211,21.587499618530273,49.540000915527344,80.8357162475586,31.145000457763672,20.961999893188477,48.599998474121094,79.12428283691406,32.15999984741211,21.355499267578125,48.70000076293945,80.23714447021484,332781600,72958000,64725500,10565100
2015-05-01,29.1329345703125,21.14349937438965,42.89250946044922,79.57571411132812,32.23749923706055,21.14349937438965,48.65999984741211,79.57571411132812,32.532501220703125,21.281999588012695,48.880001068115234,79.9671401977539,31.325000762939453,20.799999237060547,48.400001525878906,78.894287109375,31.524999618530273,21.19099998474121,48.58000183105469,79.855712890625,234050400,71316000,38937300,8906100
2015-05-04,29.076457977294922,21.152000427246094,42.52227783203125,79.27143096923828,32.17499923706055,21.152000427246094,48.2400016784668,79.27143096923828,32.64250183105469,21.488500595092773,48.869998931884766,79.71428680419922,32.064998626708984,21.121000289916992,48.18000030517578,78.9000015258789,32.375,21.239999771118164,48.369998931884766,79.57142639160156,203953200,45408000,34039500,7967400
2015-05-05,28.421279907226562,21.059499740600586,41.9581413269043,80.79285430908203,31.450000762939453,21.059499740600586,47.599998474121094,80.79285430908203,32.11249923706055,21.375499725341797,48.15999984741211,82.44285583496094,31.44499969482422,21.051000595092773,47.310001373291016,80.75714111328125,32.037498474121094,21.142499923706055,47.81999969482422,81.23857116699219,197085600,57128000,50369200,27116600
2015-05-06,28.242795944213867,20.954999923706055,40.79458999633789,80.07714080810547,31.252500534057617,20.954999923706055,46.279998779296875,80.07714080810547,31.6875,21.13599967956543,47.77000045776367,81.21428680419922,30.84000015258789,20.727500915527344,46.02000045776367,79.52143096923828,31.639999389648438,21.071500778198242,47.56999969482422,81.02857208251953,288564000,51050000,52433000,11504500
2015-05-07,28.417484283447266,21.3439998626709,41.16480255126953,80.74857330322266,31.315000534057617,21.3439998626709,46.70000076293945,80.74857330322266,31.520000457763672,21.424999237060547,47.09000015258789,80.7942886352539,31.0049991607666,21.142499923706055,46.15999984741211,79.45714569091797,31.1924991607666,21.207500457763672,46.27000045776367,80.11428833007812,175763600,55322000,32971700,10220700
2015-05-08,28.952892303466797,21.684499740600586,42.090362548828125,82.0857162475586,31.905000686645508,21.684499740600586,47.75,82.0857162475586,31.905000686645508,21.760000228881836,47.97999954223633,82.1528549194336,31.52750015258789,21.508499145507812,47.52000045776367,80.96428680419922,31.670000076293945,21.537500381469727,47.54999923706055,81.04142761230469,222201600,58176000,35364900,13828500
2015-05-11,28.65796661376953,21.642499923706055,41.75539779663086,84.27857208251953,31.579999923706055,21.642499923706055,47.369998931884766,84.27857208251953,31.889999389648438,21.950000762939453,47.90999984741211,84.85713958740234,31.407499313354492,21.568500518798828,47.369998931884766,82.18571472167969,31.84749984741211,21.625499725341797,47.54999923706055,82.32428741455078,168143200,47874000,24609400,23882600
2015-05-12,28.555875778198242,21.551000595092773,41.73777770996094,83.37714385986328,31.467500686645508,21.551000595092773,47.349998474121094,83.37714385986328,31.719999313354492,21.662500381469727,47.68000030517578,83.8085708618164,31.204999923706055,21.335500717163086,46.41999816894531,82.99285888671875,31.399999618530273,21.554000854492188,46.849998474121094,83.8085708618164,192640000,38956000,29928300,11907000
2015-05-13,28.587642669677734,21.3435001373291,41.98457717895508,82.87285614013672,31.502500534057617,21.3435001373291,47.630001068115234,82.87285614013672,31.797500610351562,21.67650032043457,48.31999969482422,84.1971435546875,31.467500686645508,21.290000915527344,47.56999969482422,82.6914291381836,31.537500381469727,21.499000549316406,48.189998626708984,83.40428924560547,138776800,39926000,34184600,11155900
2015-05-14,29.254627227783203,21.61400032043457,42.94538879394531,83.8357162475586,32.23749923706055,21.61400032043457,48.720001220703125,83.8357162475586,32.23749923706055,21.649999618530273,48.81999969482422,83.92428588867188,31.790000915527344,21.350500106811523,48.029998779296875,82.33000183105469,31.852500915527344,21.47249984741211,48.029998779296875,83.28571319580078,180814000,37770000,32980900,8898400
2015-05-15,29.213796615600586,21.299999237060547,42.57516098022461,87.60713958740234,32.192501068115234,21.299999237060547,48.29999923706055,87.60713958740234,32.372501373291016,21.520000457763672,48.90999984741211,88.34857177734375,32.0525016784668,21.21500015258789,48.04999923706055,85.7557144165039,32.26750183105469,21.399999618530273,48.869998931884766,86.36428833007812,152832000,84806000,28642700,37053100
2015-05-18,29.535945892333984,21.261999130249023,42.31954574584961,88.26714324951172,32.54750061035156,21.261999130249023,48.0099983215332,88.26714324951172,32.68000030517578,21.363500595092773,48.220001220703125,88.53428649902344,32.09000015258789,21.072999954223633,47.61000061035156,87.02428436279297,32.095001220703125,21.299999237060547,47.97999954223633,87.5442886352539,203531600,47804000,24136500,14812000
2015-05-19,29.508724212646484,21.085500717163086,42.21308135986328,88.06857299804688,32.51750183105469,21.085500717163086,47.58000183105469,88.06857299804688,32.720001220703125,21.41200065612793,47.810001373291016,89.78571319580078,32.40999984741211,21.0314998626709,47.18000030517578,87.80999755859375,32.67250061035156,21.243499755859375,47.560001373291016,88.8885726928711,178532800,49284000,28574800,19101600
2015-05-20,29.50645637512207,21.19300079345703,42.21308135986328,88.79000091552734,32.51499938964844,21.19300079345703,47.58000183105469,88.79000091552734,32.744998931884766,21.354999542236328,47.93000030517578,89.10857391357422,32.334999084472656,20.917999267578125,47.27000045776367,87.36285400390625,32.5,21.030000686645508,47.38999938964844,88.21428680419922,145819600,43924000,25047900,12756800
2015-05-21,29.808191299438477,21.581499099731445,42.07112121582031,89.00285339355469,32.84749984741211,21.581499099731445,47.41999816894531,89.00285339355469,32.907501220703125,21.844999313354492,47.599998474121094,89.57142639160156,32.45750045776367,21.399999618530273,47.0099983215332,88.18142700195312,32.51750183105469,21.399999618530273,47.279998779296875,89.08142852783203,158921600,82428000,22410700,12767300
2015-05-22,30.0690860748291,21.381500244140625,41.60978698730469,88.83856964111328,33.1349983215332,21.381500244140625,46.900001525878906,88.83856964111328,33.24250030517578,21.621999740600586,47.349998474121094,89.40714263916016,32.849998474121094,21.38050079345703,46.81999969482422,88.69285583496094,32.900001525878906,21.577499389648438,47.29999923706055,89.17857360839844,182384000,40412000,25720600,7466200
2015-05-26,29.40662956237793,21.273500442504883,41.33475875854492,87.99285888671875,32.404998779296875,21.273500442504883,46.59000015258789,87.99285888671875,33.227500915527344,21.350000381469727,46.880001068115234,89.06143188476562,32.279998779296875,21.100000381469727,46.189998626708984,87.78571319580078,33.150001525878906,21.309999465942383,46.83000183105469,88.87428283691406,282790400,44884000,29581900,9646000
2015-05-27,29.955650329589844,21.570999145507812,42.239688873291016,89.85713958740234,33.0099983215332,21.570999145507812,47.61000061035156,89.85713958740234,33.064998626708984,21.592500686645508,47.77000045776367,89.90714263916016,32.51250076293945,21.250499725341797,46.619998931884766,87.92857360839844,32.584999084472656,21.372499465942383,46.81999969482422,88.14286041259766,183332800,44622000,27335600,10506300
2015-05-28,29.896669387817383,21.328500747680664,42.09773254394531,89.50714111328125,32.94499969482422,21.328500747680664,47.45000076293945,89.50714111328125,32.98749923706055,21.5674991607666,48.02000045776367,89.855712890625,32.775001525878906,21.273500442504883,47.38999938964844,88.93000030517578,32.96500015258789,21.48550033569336,47.5,89.71428680419922,122933200,38248000,19283700,7821800
2015-05-29,29.55636215209961,21.46150016784668,41.57428741455078,89.15142822265625,32.56999969482422,21.46150016784668,46.86000061035156,89.15142822265625,32.86249923706055,21.625,47.56999969482422,90.2057113647461,32.474998474121094,21.361499786376953,46.59000015258789,88.9557113647461,32.807498931884766,21.361499786376953,47.43000030517578,89.47285461425781,203538000,60322000,36519600,12712000
2015-06-01,29.615341186523438,21.54599952697754,41.90256881713867,89.00285339355469,32.6349983215332,21.54599952697754,47.22999954223633,89.00285339355469,32.84749984741211,21.658000946044922,47.77000045776367,89.12142944335938,32.51250076293945,21.309999465942383,46.619998931884766,87.94428253173828,32.56999969482422,21.520000457763672,47.060001373291016,88.83714294433594,128451200,45066000,28837300,9926000
2015-06-02,29.483766555786133,21.54949951171875,41.62752914428711,89.12999725341797,32.4900016784668,21.54949951171875,46.91999816894531,89.12999725341797,32.665000915527344,21.661500930786133,47.349998474121094,89.67857360839844,32.33000183105469,21.3125,46.619998931884766,88.40571594238281,32.46500015258789,21.50349998474121,46.93000030517578,88.71142578125,134670400,33378000,21498300,7529200
2015-06-03,29.520065307617188,21.829500198364258,41.5654182434082,88.8085708618164,32.529998779296875,21.829500198364258,46.849998474121094,88.8085708618164,32.73500061035156,21.91950035095215,47.7400016784668,89.73285675048828,32.474998474121094,21.637500762939453,46.81999969482422,88.644287109375,32.665000915527344,21.719999313354492,47.369998931884766,89.24285888671875,123934000,54558000,28002200,6237700
2015-06-04,29.34764862060547,21.538999557495117,41.13068389892578,89.34857177734375,32.34000015258789,21.538999557495117,46.36000061035156,89.34857177734375,32.64500045776367,21.83799934387207,47.15999984741211,89.42857360839844,32.227500915527344,21.46299934387207,46.20000076293945,88.04285430908203,32.39500045776367,21.719999313354492,46.790000915527344,88.37857055664062,153800400,50216000,27745500,10074400
2015-06-05,29.186569213867188,21.34749984741211,40.935516357421875,90.45999908447266,32.162498474121094,21.34749984741211,46.13999938964844,90.45999908447266,32.42250061035156,21.540000915527344,46.52000045776367,90.54000091552734,32.09000015258789,21.325000762939453,45.84000015258789,89.12571716308594,32.375,21.482999801635742,46.310001373291016,89.21428680419922,142507200,38158000,25438100,11624200
2015-06-08,28.993732452392578,21.174999237060547,40.571754455566406,89.60428619384766,31.950000762939453,21.174999237060547,45.72999954223633,89.60428619384766,32.3025016784668,21.34000015258789,46.43000030517578,90.81571197509766,31.707500457763672,21.071500778198242,45.66999816894531,88.99571228027344,32.224998474121094,21.2810001373291,46.29999923706055,90.71428680419922,210699200,43450000,22121600,11148900
2015-06-09,28.90751838684082,21.27400016784668,40.50077438354492,92.44999694824219,31.854999542236328,21.27400016784668,45.650001525878906,92.44999694824219,32.02000045776367,21.374500274658203,45.939998626708984,92.71428680419922,31.405000686645508,20.957000732421875,45.459999084472656,89.33428955078125,31.674999237060547,21.148000717163086,45.7599983215332,89.33428955078125,224301600,45774000,24406100,22024800
2015-06-10,29.238754272460938,21.53849983215332,41.35248947143555,95.87142944335938,32.220001220703125,21.53849983215332,46.61000061035156,95.87142944335938,32.334999084472656,21.610000610351562,46.83000183105469,98.97000122070312,31.962499618530273,21.283000946044922,45.689998626708984,93.22571563720703,31.979999542236328,21.322999954223633,45.790000915527344,93.39571380615234,156349200,43446000,28417400,57121400
